train_dur,replicate_num,model_name,checkpoint_path,labelmap_path,spect_scaler_path,dataset_path,avg_val_acc,avg_val_acc_tfm,avg_val_levenshtein,avg_val_levenshtein_tfm,avg_val_loss,avg_val_segment_error_rate,avg_val_segment_error_rate_tfm
75.0,1,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_1/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_1/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9783359169960022,0.979228973388672,14.166666984558104,1.6666666269302368,0.1109037324786186,0.0961666342913233,0.0124054599660003
75.0,2,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_2/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_2/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9713703989982604,0.9733715057373048,30.16666603088379,5.833333492279053,0.1825594156980514,0.2129868271605917,0.0417937133221264
75.0,3,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_3/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_3/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9744192957878112,0.976866602897644,23.38888931274414,2.6111111640930176,0.104260429739952,0.1652971939697587,0.0191876518918105
75.0,4,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_4/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_4/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.977790117263794,0.979888081550598,17.55555534362793,2.3333332538604736,0.1188635826110839,0.1215003554854257,0.0160803120827015
75.0,5,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_5/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_75.0s/replicate_5/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9763414859771729,0.9779590964317322,18.88888931274414,2.055555582046509,0.1076093539595604,0.1389962337139636,0.0164454814277062
120.0,1,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_1/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_1/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.979315996170044,0.9789456129074096,10.5,1.5555555820465088,0.0890953540802002,0.0795739502671515,0.012003104995089
120.0,2,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_2/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_2/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9793473482131958,0.9805759787559508,15.05555534362793,1.6111111640930176,0.0811816379427909,0.1005678244185297,0.0121815988108356
120.0,3,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_3/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_3/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.978404700756073,0.979264795780182,13.277777671813965,1.4444444179534912,0.0958649739623069,0.0944730137901478,0.0122158485951928
120.0,4,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_4/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_4/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.977931022644043,0.979354202747345,14.05555534362793,1.3888888359069824,0.0828451961278915,0.0958895845000926,0.0092790687389024
120.0,5,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_5/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_120.0s/replicate_5/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9804375767707824,0.9811251759529114,7.777777671813965,0.9444444179534912,0.0793571397662162,0.0520615429940393,0.008083916388487
180.0,1,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_1/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_1/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9796125888824464,0.9804319739341736,9.38888931274414,1.2222222089767456,0.0858699902892112,0.0630634855690053,0.0100208289810723
180.0,2,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_2/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_2/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9808999300003052,0.9812539219856262,9.38888931274414,1.1111111640930176,0.067103773355484,0.0756387933588184,0.0097427604836377
180.0,3,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_3/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_3/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9802460074424744,0.981368362903595,10.55555534362793,1.3888888359069824,0.0635634437203407,0.0705611431534247,0.0095359636763187
180.0,4,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_4/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_4/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9818618297576904,0.98244708776474,9.61111068725586,1.3333333730697632,0.0624497979879379,0.0642189069312519,0.0104600544785343
180.0,5,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_5/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_180.0s/replicate_5/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9791579842567444,0.9802506566047668,10.777777671813965,1.4444444179534912,0.0659445375204086,0.0828347085845772,0.0108347711285258
480.0,1,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_1/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_1/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9807096123695374,0.9817833304405212,8.44444465637207,1.3333333730697632,0.0586660914123058,0.0591305886103625,0.0100973507259578
480.0,2,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_2/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_2/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9820281267166138,0.982817769050598,10.11111068725586,0.9444444179534912,0.055630836635828,0.0783033998559109,0.007987534449584
480.0,3,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_3/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_3/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9825038909912108,0.9834083914756776,7.55555534362793,0.8888888955116272,0.0507262200117111,0.0601874412154217,0.0076739462416748
480.0,4,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_4/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_4/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9827088117599488,0.9832242131233216,7.277777671813965,0.7777777910232544,0.0510860458016395,0.0506339547584457,0.0057676926784715
480.0,5,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_5/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_480.0s/replicate_5/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9834112524986268,0.984137237071991,7.0,0.7777777910232544,0.0529073700308799,0.0558436845642647,0.0053194431521931
600.0,1,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_1/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_1/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_1/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9847756624221802,0.9850327968597412,6.166666507720947,0.7777777910232544,0.0519807487726211,0.046174913572455,0.0052678566080214
600.0,2,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_2/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_2/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_2/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9834938049316406,0.9838207960128784,6.166666507720947,0.8333333134651184,0.0520194917917251,0.0386174776454402,0.0057569044267268
600.0,3,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_3/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_3/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_3/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9841143488883972,0.984563410282135,6.888888835906982,0.7222222089767456,0.0510992221534252,0.0539312494985731,0.0049899743070783
600.0,4,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_4/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_4/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_4/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9851287007331848,0.9856092929840088,6.0,0.8333333134651184,0.0491048879921436,0.0410296158332712,0.0055493725898443
600.0,5,TweetyNet,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_5/TweetyNet/checkpoints/max-val-acc-checkpoint.pt,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_5/labelmap.json,results/BFSongRepo/bl26lb16/TweetyNet/results_230629_173822/train_dur_600.0s/replicate_5/StandardizeSpect,data/BFSongRepo/bl26lb16/041912-vak-frame-classification-dataset-generated-230629_172722,0.9840869903564452,0.9843989610671996,5.277777671813965,0.8333333134651184,0.0519374795258045,0.0356089018911949,0.0072127522237797
